Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly,hour,Access Restricted Files
ISSUE-0247,KEY-0247,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 8,Assignee 17,2023-06-07,2025-11-23 01:08:23.556405,899.9999999999999,35.07,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,274702.49999999994,KRI,User_39,2023-06-07 22:17:00,file_access,USA,USA,900.0,26.0,15.000000000000002,732.4999999999998,45.9032338833211,5423.0,11.163999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,22,
ISSUE-0248,KEY-0248,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 4,Assignee 8,2025-04-18,2025-04-28 00:00:00.000000,10.00000000000004,37.12,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,483995.0,KPI,User_40,2025-04-18 12:27:00,login,DE,DE,900.0,26.0,27.0,1532.5000000000002,56.706480920127845,6002.0,10.974,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,12,
ISSUE-0249,KEY-0249,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 10,Assignee 2,2025-03-15,2025-11-23 01:08:23.556405,253.0,87.01,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,198007.49999999988,KPI,User_12,2025-03-15 19:37:00,data_modification,CANADA,CANADA,900.0,26.0,15.000000000000002,1682.5,71.88736810854186,4547.0,21.702,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,19,
ISSUE-0250,KEY-0250,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 2,Assignee 17,2023-07-09,2023-07-19 00:00:00.000000,10.00000000000004,84.48999999999998,Critical,C-Suite Executives,Steps to resolve Weak Authentication Protocols,1074932.4999999998,KPI,User_66,2023-07-09 12:27:00,login,CN,FR,1331.0,26.0,12.0,4210.0,28.82468368066565,6684.0,21.198,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,12,
ISSUE-0251,KEY-0251,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 5,Assignee 4,2023-01-04,2025-11-23 01:08:23.556405,1054.0,87.54,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,265202.0000000001,KRI,User_18,2023-01-04 21:20:00,data_modification,CN,CN,2141.0,28.000000000000004,13.0,3992.000000000001,78.85372461787274,6572.0,22.70800000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,21,
ISSUE-0252,KEY-0252,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Open,Reporter 7,Assignee 6,2025-03-19,2025-11-23 01:08:23.556405,249.0,59.16,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,2197310.0,KPI,User_18,2025-03-19 11:57:00,login,Unknown,Unknown,900.0,26.0,3.0,8547.5,43.17027622766302,7372.0,15.932,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer,Orange-Red,0,0,False,11,
ISSUE-0253,KEY-0253,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Open,Reporter 4,Assignee 4,2024-06-24,2025-11-23 01:08:23.556405,516.9999999999999,70.22,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2967542.0000000005,KRI,User_30,2024-06-24 01:11:00,data_modification,JP,JP,900.0,26.0,3.0,1342.9999999999998,69.76315306527898,6932.0,19.544000000000004,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red,0,0,False,1,
ISSUE-0254,KEY-0254,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 3,Assignee 13,2025-04-24,2025-05-04 00:00:00.000000,10.00000000000004,84.40000000000002,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,2277792.5,KRI,User_71,2025-04-24 23:20:00,data_modification,UK,UK,2228.9999999999995,30.0,6.0,2255.0,23.58126332026488,7579.0,20.430000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,23,
ISSUE-0255,KEY-0255,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 5,Assignee 8,2023-06-21,2025-11-23 01:08:23.556405,886.0,729.1998514857959,Low,External Contractors,Steps to resolve Unauthorized Access Leading to Data Exposure,2785946.0,KRI,User_35,2023-06-21 07:15:00,login,FR,FR,1543.0,26.0,13.0,2169.439064035266,26.584254438755192,7390.0,946.1342203355423,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,3,3,False,7,
ISSUE-0256,KEY-0256,Detected Malware Infiltration in Internal Systems,1,Malware,High,Resolved,Reporter 9,Assignee 15,2024-10-05,2024-10-15 00:00:00.000000,10.00000000000004,23.83,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,2363204.0,KRI,User_20,2024-10-05 05:48:00,login,FR,FR,1455.0,26.0,10.0,565.9999999999998,26.535581607579065,7114.0,9.816,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,5,
ISSUE-0257,KEY-0257,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,In Progress,Reporter 1,Assignee 18,2025-02-26,2025-11-23 01:08:23.556405,270.0,38.940000000000005,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,1788044.0000000002,KRI,User_31,2025-02-26 16:09:00,data_modification,CANADA,CANADA,900.0,26.0,13.0,824.0000000000003,68.96467468115256,4233.0,12.838,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,16,
ISSUE-0258,KEY-0258,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Open,Reporter 4,Assignee 8,2023-07-20,2025-11-23 01:08:23.556405,857.0,42.26,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,814005.0,KPI,User_53,2023-07-20 00:01:00,login,JP,JP,900.0,26.0,6.0,5152.5,52.60149620653641,7234.0,12.752,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,0,
ISSUE-0259,KEY-0259,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Closed,Reporter 9,Assignee 10,2025-03-30,2025-03-31 00:00:00.000000,1.0000000000000209,64.94,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,624650.0,KRI,User_90,2025-03-30 04:39:00,login,UK,UK,1759.0,26.0,3.0,1635.0,37.24034535306512,5186.0,15.787999999999998,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange,0,0,False,4,
ISSUE-0260,KEY-0260,Insufficient Access Control Measures,1,Control Effectiveness,High,Open,Reporter 7,Assignee 6,2023-08-12,2025-11-23 01:08:23.556405,834.0000000000001,48.36,Critical,IT,Steps to resolve Insufficient Access Control Measures,2093261.0,KPI,User_3,2023-08-12 19:39:00,login,USA,USA,900.0,26.0,10.0,1295.0,41.86452542269651,6769.0,14.722,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,19,
ISSUE-0261,KEY-0261,Inadequate Firewall Configurations,1,Network Security,Critical,In Progress,Reporter 2,Assignee 7,2024-02-05,2025-11-23 01:08:23.556405,657.0,88.97,Critical,External Contractors,Steps to resolve Inadequate Firewall Configurations,2125760.0,KPI,User_54,2024-02-05 17:14:00,login,JP,JP,1198.0,26.0,13.0,3932.0,29.130016743589188,7539.0,23.344,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,17,
ISSUE-0262,KEY-0262,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,In Progress,Reporter 9,Assignee 16,2025-08-22,2025-11-23 01:08:23.556405,93.0,34.71,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,2155347.5,KRI,User_6,2025-08-22 07:31:00,file_access,CN,CN,900.0,33.0,15.000000000000002,5175.0,55.74795664009867,7312.0,11.242,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,7,
ISSUE-0263,KEY-0263,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,In Progress,Reporter 8,Assignee 5,2023-05-20,2025-11-23 01:08:23.556405,918.0,82.03,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,233125.0000000001,KPI,User_83,2023-05-20 08:45:00,data_modification,CN,JP,900.0,26.0,9.0,2062.4999999999995,63.471340988048055,7077.0,20.106,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,8,
ISSUE-0264,KEY-0264,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 10,Assignee 2,2023-03-25,2025-11-23 01:08:23.556405,974.0,49.3,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,1237562.0,KRI,User_31,2023-03-25 17:20:00,data_modification,USA,USA,1138.0,26.0,13.0,1538.0000000000002,71.83661178469873,4537.0,15.409999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,17,
ISSUE-0265,KEY-0265,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 4,Assignee 3,2023-08-15,2023-08-23 00:00:00.000000,7.999999999999999,81.71,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,2782877.0,KRI,User_3,2023-08-15 15:49:00,file_access,CN,CN,934.0,26.0,21.0,6764.000000000001,33.922955605075344,4392.0,21.242,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,15,
ISSUE-0266,KEY-0266,Weak Authentication Protocols,1,Access Control,High,In Progress,Reporter 10,Assignee 10,2023-03-25,2025-11-23 01:08:23.556405,974.0,56.09,Critical,C-Suite Executives,Steps to resolve Weak Authentication Protocols,2401592.0,KPI,User_87,2023-03-25 22:14:00,data_modification,JP,JP,1718.0,28.000000000000004,10.0,2999.0000000000005,40.9008003486235,4501.0,16.118000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,22,
ISSUE-0267,KEY-0267,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Open,Reporter 5,Assignee 11,2023-11-21,2025-11-23 01:08:23.556405,733.0000000000001,55.790000000000006,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,1443865.0,KPI,User_14,2023-11-21 08:28:00,file_access,CN,CN,907.0,26.0,12.0,3640.000000000001,56.75285418749914,5967.0,15.308,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,8,
ISSUE-0268,KEY-0268,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,In Progress,Reporter 10,Assignee 12,2024-09-20,2025-11-23 01:08:23.556405,429.0000000000001,55.89999999999999,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,206047.50000000012,KRI,User_78,2024-09-20 23:18:00,file_access,IN,IN,2279.0,26.0,15.000000000000002,1034.9999999999998,53.90267592412996,3252.0,15.329999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,23,
ISSUE-0269,KEY-0269,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 4,Assignee 19,2025-02-08,2025-02-13 00:00:00.000000,5.00000000000002,21.92,Critical,Sales,Steps to resolve Insufficient Access Control Measures,1657709.0000000002,KPI,User_81,2025-02-08 06:17:00,file_access,USA,AU,900.0,26.0,13.0,1970.0,45.59710604673742,6068.0,9.734,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,6,
ISSUE-0270,KEY-0270,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,In Progress,Reporter 7,Assignee 4,2023-08-18,2025-11-23 01:08:23.556405,828.0,8.6,High,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1994102.5,KRI,User_48,2023-08-18 20:32:00,file_access,AU,AU,900.0,30.0,6.0,1615.0000000000002,20.52284722585021,7959.0,5.72,Medium,Routine Monitoring | Limit Data Transfer,Yellow,3,3,False,20,
ISSUE-0271,KEY-0271,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 10,Assignee 16,2024-06-24,2024-06-25 00:00:00.000000,1.0000000000000209,135.3,Critical,Sales,Steps to resolve Weak Authentication Protocols,690022.5,KPI,User_38,2024-06-24 04:28:00,file_access,UK,UK,1622.0,26.0,32.0,1055.0000000000002,54.16049034290569,3371.0,69.66,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,4,True
ISSUE-0272,KEY-0272,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Closed,Reporter 7,Assignee 19,2023-11-06,2023-11-14 00:00:00.000000,7.999999999999999,37.39,Critical,C-Suite Executives,Steps to resolve Delayed Patching of Known Vulnerabilities,2545505.0000000005,KPI,User_88,2023-11-06 16:29:00,data_modification,FR,Unknown,900.0,26.0,10.0,4789.999999999999,27.20227754115077,6656.0,12.528,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,16,
ISSUE-0273,KEY-0273,Outdated Operating System Components,1,System Vulnerability,Medium,In Progress,Reporter 1,Assignee 17,2023-12-23,2025-11-23 01:08:23.556405,701.0000000000001,75.67999999999999,Critical,Finance,Steps to resolve Outdated Operating System Components,349947.5000000001,KPI,User_33,2023-12-23 20:37:00,data_modification,CN,CN,1130.0,26.0,12.0,7157.5,67.24640883825478,4263.0,19.436000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,20,
ISSUE-0274,KEY-0274,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,In Progress,Reporter 6,Assignee 2,2024-03-04,2025-11-23 01:08:23.556405,628.9999999999999,25.38,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1829677.5,KPI,User_18,2024-03-04 09:24:00,file_access,IN,IN,900.0,26.0,12.0,1374.9999999999998,30.571060338129303,7478.0,9.376,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,9,
ISSUE-0275,KEY-0275,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 5,Assignee 13,2023-05-25,2023-06-01 00:00:00.000000,6.999999999999978,40.96000000000001,Critical,C-Suite Executives,Steps to resolve Weak Authentication Protocols,1696100.0000000002,KPI,User_53,2023-05-25 05:43:00,login,FR,FR,1672.0,26.0,6.0,3220.0,46.569197822173805,3864.0,12.142,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,5,
ISSUE-0276,KEY-0276,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Open,Reporter 2,Assignee 6,2023-08-21,2025-11-23 01:08:23.556405,825.0,50.89,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1635884.0,KRI,User_6,2023-08-21 15:23:00,file_access,EU,JP,900.0,26.0,39.0,3926.000000000001,65.57722950809703,7239.0,15.878,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,15,
ISSUE-0277,KEY-0277,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Open,Reporter 5,Assignee 10,2025-01-28,2025-11-23 01:08:23.556405,299.0,60.46,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,2143961.0,KPI,User_75,2025-01-28 02:59:00,login,CN,CN,2217.9999999999995,28.000000000000004,10.0,8542.999999999998,26.762744021743305,4797.0,17.491999999999997,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,2,
ISSUE-0278,KEY-0278,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Resolved,Reporter 6,Assignee 14,2023-12-01,2023-12-06 00:00:00.000000,5.00000000000002,7.089999999999998,High,IT,Steps to resolve Missing or Inaccurate Asset Records,892005.0,KPI,User_27,2023-12-01 19:46:00,login,IN,IN,1071.0,26.0,9.0,2030.0,61.53787339709256,4401.0,4.468,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow,3,3,False,19,
ISSUE-0279,KEY-0279,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 5,Assignee 14,2025-04-21,2025-04-22 00:00:00.000000,1.0000000000000209,106.77000000000001,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,282497.00000000006,KPI,User_43,2025-04-21 03:26:00,data_modification,JP,JP,2659.9999999999995,26.0,17.0,3617.0,78.76487854063049,3806.0,68.304,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,3,True
ISSUE-0280,KEY-0280,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Closed,Reporter 3,Assignee 7,2024-12-27,2025-01-03 00:00:00.000000,6.999999999999978,29.170000000000005,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,1506132.5,KPI,User_32,2024-12-27 03:17:00,data_modification,CANADA,CANADA,900.0,26.0,9.0,1197.4999999999995,28.44373062556869,3821.0,9.034,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,3,
ISSUE-0281,KEY-0281,Supplier Security Compliance Gaps,1,Procurement Security,Low,In Progress,Reporter 8,Assignee 7,2025-04-04,2025-11-23 01:08:23.556405,233.0,32.51,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1274417.5000000002,KPI,User_47,2025-04-04 04:15:00,file_access,CN,CN,1754.0,30.0,12.0,607.5,78.75886674365479,5439.0,10.051999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,4,
ISSUE-0282,KEY-0282,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Closed,Reporter 10,Assignee 5,2025-05-11,2025-05-12 00:00:00.000000,1.0000000000000209,82.99000000000001,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2406350.0,KRI,User_40,2025-05-11 14:59:00,login,DE,DE,900.0,26.0,18.0,4100.0,66.18539518918237,5647.0,19.748,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,14,
ISSUE-0283,KEY-0283,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,In Progress,Reporter 4,Assignee 10,2024-04-06,2025-11-23 01:08:23.556405,596.0,40.41,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,2411550.0,KRI,User_17,2024-04-06 09:04:00,file_access,Unknown,IN,1146.0,26.0,18.0,2104.9999999999995,64.22244686791694,7421.0,12.531999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,9,
ISSUE-0284,KEY-0284,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 7,Assignee 5,2023-11-13,2025-11-23 01:08:23.556405,740.9999999999999,45.94,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,1967897.0000000005,KPI,User_17,2023-11-13 15:19:00,login,CN,CN,1228.0,26.0,17.0,8038.999999999997,39.18897495826465,7524.0,14.738,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,15,
ISSUE-0285,KEY-0285,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Open,Reporter 10,Assignee 19,2024-10-13,2025-11-23 01:08:23.556405,405.9999999999999,51.24,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1198055.0,KRI,User_37,2024-10-13 22:07:00,data_modification,USA,USA,900.0,26.0,3.0,7520.000000000001,34.31344759455288,3712.0,14.948,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer,Red,0,0,False,22,
ISSUE-0286,KEY-0286,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Open,Reporter 5,Assignee 3,2025-03-21,2025-11-23 01:08:23.556405,247.00000000000003,62.22,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,757342.5,KPI,User_6,2025-03-21 23:59:00,file_access,USA,USA,1472.0,27.0,12.0,575.0000000000002,41.06848798360569,6251.0,16.744000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,23,
ISSUE-0287,KEY-0287,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Closed,Reporter 8,Assignee 12,2024-11-22,2024-11-24 00:00:00.000000,2.0000000000000417,29.6,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,1849417.5,KPI,User_98,2024-11-22 13:42:00,login,FR,FR,1387.0,26.0,9.0,869.9999999999995,56.43806943783396,5694.0,9.67,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,13,
ISSUE-0288,KEY-0288,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,In Progress,Reporter 1,Assignee 7,2023-04-25,2025-11-23 01:08:23.556405,943.0,16.840000000000003,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,2403791.0,KRI,User_39,2023-04-25 04:25:00,data_modification,JP,JP,900.0,26.0,35.0,1213.9999999999998,60.15595793628512,6048.0,9.068,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,4,
ISSUE-0289,KEY-0289,Outdated Operating System Components,1,System Vulnerability,High,Closed,Reporter 8,Assignee 12,2024-06-26,2024-07-06 00:00:00.000000,10.00000000000004,78.69,Critical,Finance,Steps to resolve Outdated Operating System Components,2387657.0,KPI,User_19,2024-06-26 20:36:00,login,FR,FR,1154.0,28.000000000000004,21.0,2573.0,64.3106638400892,5927.0,20.788,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,20,
ISSUE-0290,KEY-0290,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Closed,Reporter 4,Assignee 16,2024-07-23,2024-07-27 00:00:00.000000,4.0,84.35000000000001,Critical,HR,Steps to resolve Incomplete Risk Management Framework,1490457.5000000002,KPI,User_6,2024-07-23 00:15:00,data_modification,CN,CN,1069.0,26.0,18.0,1219.9999999999995,61.35349085611375,5922.0,20.97,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,0,
ISSUE-0291,KEY-0291,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 9,Assignee 18,2023-04-10,2023-04-13 00:00:00.000000,2.9999999999999782,60.87,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,1630650.0,KPI,User_9,2023-04-10 06:13:00,data_modification,AU,AU,900.0,26.0,6.0,5577.499999999999,20.55107053639978,5195.0,15.173999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,6,
ISSUE-0292,KEY-0292,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 9,Assignee 11,2025-02-16,2025-02-20 00:00:00.000000,4.0,85.27,Critical,C-Suite Executives,Steps to resolve Delayed Patching of Known Vulnerabilities,521773.9999999998,KPI,User_97,2025-02-16 18:14:00,data_modification,IN,IN,900.0,46.0,10.0,2780.0,71.76932897161419,4776.0,21.904000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,18,
ISSUE-0293,KEY-0293,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 1,Assignee 14,2023-10-07,2025-11-23 01:08:23.556405,778.0000000000001,81.20000000000002,Critical,External Contractors,Steps to resolve Inconsistent Review of Security Policies,799670.0,KPI,User_49,2023-10-07 08:17:00,file_access,JP,JP,900.0,26.0,6.0,1913.0000000000005,40.57692185861228,4558.0,21.14,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,8,
ISSUE-0294,KEY-0294,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 5,Assignee 11,2023-01-02,2025-11-23 01:08:23.556405,1056.0,32.440000000000005,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,825367.4999999999,KRI,User_56,2023-01-02 10:25:00,data_modification,JP,JP,1359.0,26.0,3.0,1192.5,57.60652238273222,6482.0,10.588,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer,Orange-Red,0,0,False,10,
ISSUE-0295,KEY-0295,Insufficient Access Control Measures,1,Control Effectiveness,Medium,In Progress,Reporter 5,Assignee 16,2025-10-01,2025-11-23 01:08:23.556405,53.000000000000014,59.51,Critical,Operations,Steps to resolve Insufficient Access Control Measures,659132.5,KPI,User_8,2025-10-01 17:59:00,login,AU,AU,1664.0,27.0,9.0,1272.5,70.69837154047443,4594.0,16.202,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,17,
ISSUE-0296,KEY-0296,Inconsistent Review of Security Policies,1,Management Oversight,High,Resolved,Reporter 4,Assignee 6,2025-02-21,2025-02-27 00:00:00.000000,6.000000000000041,46.81,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,2542634.0,KPI,User_68,2025-02-21 01:08:00,data_modification,Unknown,Unknown,991.0,28.000000000000004,17.0,788.0000000000001,24.34740511783804,6920.0,14.212,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,1,
ISSUE-0297,KEY-0297,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Closed,Reporter 1,Assignee 3,2025-04-04,2025-04-10 00:00:00.000000,6.000000000000041,65.53,Critical,HR,Steps to resolve Weak Cloud Storage Access Controls,1281332.5,KRI,User_7,2025-04-04 15:15:00,file_access,IN,IN,1728.0,27.0,12.0,512.4999999999999,65.49027112565908,7078.0,16.606000000000005,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,15,
ISSUE-0298,KEY-0298,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 5,Assignee 10,2023-03-24,2025-11-23 01:08:23.556405,975.0,21.33,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,2984093.0,KRI,User_100,2023-03-24 18:07:00,login,CN,CN,900.0,26.0,13.0,1930.9999999999995,74.73756415692532,3912.0,9.816,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,18,
